country_code,country,province,city,population,latitude,longitude
MX,Mexico,Guanajuato,Salamanca,168069,20.57040977,-101.2000092
MX,Mexico,Guanajuato,Guanajuato,95282,21.02040814,-101.2799785
MX,Mexico,Guerrero,Taxco,53217,18.57037681,-99.6199506
MX,Mexico,Guerrero,Ayutla,9897,16.90037539,-99.22000086
MX,Mexico,Guerrero,Ciudad Altamirano,24533,18.32039207,-100.6500169
MX,Mexico,Guerrero,Petatlan,26474,17.52041506,-101.2700308
MX,Mexico,Hidalgo,Pachuca,310861,20.17043418,-98.73003076
MX,Mexico,México,Toluca,1018440.5,19.3303821,-99.66999923
MX,Mexico,México,Zumpango,188994,19.81040448,-99.10998173
MX,Mexico,Veracruz,Minatitlan,176398.5,17.9804645,-94.53000289
MX,Mexico,Veracruz,Coatzacoalcos,259001,18.12040428,-94.4200096
MX,Mexico,Veracruz,Poza Rica de Hidalgo,214503.5,20.55043683,-97.46997848
MX,Mexico,Veracruz,Cordoba,177483,18.92038129,-96.91998621
MX,Mexico,Veracruz,Santiago Tuxtla,13598,18.47038291,-95.29998173
MX,Mexico,Veracruz,Tuxpam,58690,20.9604118,-97.40998214
MX,Mexico,Veracruz,Panuco,33449.5,22.06044802,-98.18998621
MX,Mexico,Chiapas,Pijijiapan,19388,15.69039756,-93.22003117
MX,Mexico,Quintana Roo,Isla Mujeres,12491,21.20839057,-86.7114549
MX,Mexico,Quintana Roo,Felipe Carrillo Puerto,23958,19.58039268,-88.04998499
MX,Mexico,Yucatán,Tizimin,41322.5,21.13042727,-88.14997888
MX,Mexico,Yucatán,Valladolid,44071,20.67040367,-88.20000167
MX,Mexico,Yucatán,Izamal,14570,20.93041363,-89.02005497
MX,Mexico,Yucatán,Ticul,30400.5,20.40039431,-89.53002385
MX,Mexico,Baja California,Ensenada,238751,31.86997845,-116.6199982
MX,Mexico,Coahuila,Saltillo,679286.5,25.41995872,-101.0049823
MX,Mexico,Chihuahua,Ciudad Juarez,1343000,31.69037701,-106.4900481
MX,Mexico,Chihuahua,Delicias,108876,28.19996991,-105.4999793
MX,Mexico,Durango,Durango,456368.5,24.03110292,-104.67003
MX,Mexico,Sinaloa,Los Mochis,231824,25.78998781,-108.9999982
MX,Mexico,Tamaulipas,Ciudad Victoria,272411.5,23.71995913,-99.12998051
MX,Mexico,Aguascalientes,Aguascalientes,763589.5,21.87945992,-102.2904135
MX,Mexico,Colima,Manzanillo,85236.5,19.04958662,-104.3230851
MX,Mexico,Oaxaca,Tehuantepec,40082.5,16.32999676,-95.229986
MX,Mexico,Tabasco,Villahermosa,395482.5,17.99997235,-92.89997319
MX,Mexico,Morelos,Cuernavaca,591551.5,18.92110476,-99.23999964
MX,Mexico,Querétaro,Queretaro,786392.5,20.63001853,-100.3799817
MX,Mexico,Chiapas,Tapachula,209741,14.89998069,-92.2699858
MX,Mexico,Quintana Roo,Chetumal,144464.5,18.50001935,-88.29999557
MX,Mexico,Yucatán,Progreso,33892.5,21.28331199,-89.66657882
MX,Mexico,Baja California Sur,Cabo San Lucas,39492.5,22.89275617,-109.9045164
MX,Mexico,Coahuila,Monclova,216004,26.89999758,-101.4199958
MX,Mexico,Guerrero,Ometepec,24036,16.68005292,-98.42002385
MX,Mexico,Quintana Roo,Cozumel,67634,20.51000002,-86.95000045
MX,Mexico,Baja California,Mexicali,736138.5,32.64998252,-115.4800161
MX,Mexico,Baja California Sur,La Paz,180626,24.13995933,-110.3199952
MX,Mexico,Coahuila,Torreon,834033,25.57005292,-103.4200029
MX,Mexico,Sinaloa,Culiacan,695734.5,24.82999473,-107.3799679
MX,Mexico,Sonora,Nogales,99402,31.30500002,-110.9449958
MX,Mexico,Sonora,Hermosillo,554373,29.09888145,-110.954065
MX,Mexico,Sonora,Guaymas,84496.5,27.93001223,-110.8899862
MX,Mexico,San Luis Potosí,San Luis Potosi,834852,22.16997622,-100.9999956
MX,Mexico,Tamaulipas,Matamoros,451394.5,25.87998232,-97.50000248
MX,Mexico,Tamaulipas,Nuevo Laredo,255152.5,27.4999868,-99.55000655
MX,Mexico,Colima,Colima,175261,19.22997479,-103.7200104
MX,Mexico,Campeche,Campeche,204048.5,19.82998985,-90.49999048
MX,Mexico,Oaxaca,Oaxaca,396647,17.08268984,-96.66994979
MX,Mexico,Guanajuato,Leon,1301313,21.1499868,-101.7000304
MX,Mexico,Baja California,Tijuana,1464728.5,32.50001752,-117.079996
MX,Mexico,Chihuahua,Chihuahua,750633.5,28.64498151,-106.0849823
MX,Mexico,Sinaloa,Mazatlan,361460.5,23.22110069,-106.4200007
MX,Mexico,Tamaulipas,Tampico,578351.5,22.30001996,-97.87000574
MX,Mexico,Guerrero,Acapulco,683860,16.84999086,-99.91597905
MX,Mexico,Veracruz,Veracruz,573638,19.17734235,-96.15998092
MX,Mexico,Chiapas,Tuxtla Gutierrez,473719,16.74999697,-93.1500096
MX,Mexico,Quintana Roo,Cancun,489452.5,21.16995974,-86.83000777
MX,Mexico,Yucatán,Merida,841087.5,20.96663881,-89.61663355
MX,Mexico,Jalisco,Guadalajara,2919294.5,20.67001609,-103.3300342
MX,Mexico,Puebla,Puebla,1793549.5,19.04995994,-98.20003727
MX,Mexico,Nuevo León,Monterrey,2417437,25.66999514,-100.3299848
MX,Mexico,Distrito Federal,Mexico City,14919501,19.44244244,-99.1309882
MD,Moldova,Transnistria,Dubasari,23254,47.2630556,29.1608333
MD,Moldova,Balti,Balti,135022.5,47.75908612,27.90531449
MD,Moldova,Cahul,Cahul,48949.5,45.90788129,28.19444413
MD,Moldova,Bender,Tiraspol,137097,46.85309491,29.63998897
MD,Moldova,Chisinau,Chisinau,662064,47.00502362,28.85771114
MC,Monaco,,Monaco,36371,43.73964569,7.406913173
MN,Mongolia,Selenge,Suchboatar,24235,50.24999712,106.2000006
MN,Mongolia,Töv,Dzuunmod,17738,47.71099805,106.9470006
MN,Mongolia,Arhangay,Tsetserleg,18056,47.47688112,101.4501794
MN,Mongolia,Bayan-Ölgiy,Olgiy,31667,48.93369143,89.95000281
MN,Mongolia,Dornogovi,Ulaan-Uul,3726,44.33371381,111.2333032
MN,Mongolia,Dzavhan,Hodrogo,10,48.96642845,96.7832808
MN,Mongolia,Dornogovi,Buyant-Uhaa,8776,44.86660118,110.1500101
MN,Mongolia,Hentiy,Ondorhaan,12433.5,47.31668418,110.6500313
MN,Mongolia,Bayanhongor,Bayankhongor,26252,46.30000205,100.9833345
MN,Mongolia,Dzavhan,Uliastay,8056,47.75001691,96.81671545
MN,Mongolia,Govi-Altay,Altay,32488,46.39612022,95.8450435
MN,Mongolia,Hövsgöl,Moron,24608.5,49.6452759,100.1544445
MN,Mongolia,Uvs,Ulaangom,31940.5,49.98331728,92.0666178
MN,Mongolia,Bulgan,Bulgan,17348,48.81059816,103.5317061
MN,Mongolia,Dundgovi,Mandalgovi,2984,45.74998395,106.2660095
MN,Mongolia,Selenge,Darhan,74738,49.61669883,106.3500354
MN,Mongolia,Selenge,Dzuunharaa,16074,48.86658958,106.4666174
MN,Mongolia,Övörhangay,Arvayheer,28053,46.24997927,102.7665848
MN,Mongolia,Sühbaatar,Baruun Urt,15805,46.69997764,113.2833073
MN,Mongolia,Ömnögovi,Dalandzadgad,13491,43.58355288,104.4402811
MN,Mongolia,Hovd,Dund-Us,26596.5,48.01664146,91.63325924
MN,Mongolia,Dornod,Choybalsan,33376,48.06658673,114.5060233
MN,Mongolia,Orhon,Erdenet,79647,49.05329653,104.118337
MN,Mongolia,Ulaanbaatar,Ulaanbaatar,827306,47.9166734,106.9166158
ME,Montenegro,Podgorica,Podgorica,141161.5,42.46597251,19.26630692
MA,Morocco,Tanger - Tétouan,Ksar El Kebir,207676.5,35.02038047,-5.909985801
MA,Morocco,Tanger - Tétouan,Larache,114688,35.20042116,-6.160022218
MA,Morocco,Taza - Al Hoceima - Taounate,Taza,170761.5,34.22037762,-4.019971966
MA,Morocco,Gharb - Chrarda - Béni Hssen,Ouezzane,64171,34.81034161,-5.570006553
MA,Morocco,Gharb - Chrarda - Béni Hssen,Kenitra,459178,34.27040041,-6.579996583
MA,Morocco,Chaouia - Ouardigha,Settat,140415,33.01042564,-7.620010622
MA,Morocco,Meknès - Tafilalet,Er Rachidia,228489,31.94041343,-4.449971559
MA,Morocco,Meknès - Tafilalet,Meknes,621666.5,33.90042299,-5.559981325
MA,Morocco,Souss - Massa - Draâ,Tiznit,56398.5,29.71042035,-9.73998458
MA,Morocco,Doukkala - Abda,El Jadida,164009.5,33.2603587,-8.509982138
MA,Morocco,Laâyoune - Boujdour - Sakia El Hamra,Dawra,10,27.46290895,-12.99218917
MA,Morocco,Laâyoune - Boujdour - Sakia El Hamra,Lemsid,100,26.54818656,-13.84819219
MA,Morocco,Guelmim - Es-Semara,Tan Tan,63396,28.43039512,-11.10003076
MA,Morocco,Oued el Dahab,Bir Anzarane,6597,23.88374758,-14.53330957
MA,Morocco,Tanger - Tétouan,Tangier,719208,35.74728701,-5.832703696
MA,Morocco,Souss - Massa - Draâ,Agadir,752031.5,30.43998822,-9.620043581
MA,Morocco,Guelmim - Es-Semara,Goulimine,106748,28.97997398,-10.07001611
MA,Morocco,Guelmim - Es-Semara,Smara,48149,26.73328941,-11.68332849
MA,Morocco,Oued el Dahab,Ad Dakhla,82146,23.71405588,-15.93681087
MA,Morocco,Oriental,Oujda,407322,34.69001304,-1.909971559
MA,Morocco,Doukkala - Abda,Safi,320819.5,32.31997683,-9.239989259
MA,Morocco,Laâyoune - Boujdour - Sakia El Hamra,Laayoune,182224.5,27.14998232,-13.20000594
MA,Morocco,Fès - Boulemane,Fez,983445.5,34.05459963,-5.000377239
MA,Morocco,Rabat - Salé - Zemmour - Zaer,Rabat,1680376.5,34.02529909,-6.83613082
MA,Morocco,Marrakech - Tensift - Al Haouz,Marrakesh,855648,31.6299931,-7.999987428
MA,Morocco,Grand Casablanca,Casablanca,3162954.5,33.59997622,-7.616367433
MZ,Mozambique,Tete,Moatize,40536.5,-16.09954832,33.95001013
MZ,Mozambique,Tete,Luangwa,3065,-15.61957762,30.41001949
MZ,Mozambique,Manica,Manica,3713.5,-18.96960569,32.87999792
MZ,Mozambique,Manica,Espungabera,393,-20.45013548,32.77003048
MZ,Mozambique,Cabo Delgado,Montepuez,49041,-13.11957518,39.0000378
MZ,Mozambique,Cabo Delgado,Mocimboa,27909,-11.31958169,40.34998124
MZ,Mozambique,Nassa,Marrupa,8762,-13.19838174,37.49945756
MZ,Mozambique,Nassa,Cuamba,68204.5,-14.78960244,36.53998124
MZ,Mozambique,Nampula,Ligonha,3310.5,-15.17567706,37.74001135
MZ,Mozambique,Gaza,Macia,13095,-25.01952065,33.09001094
MZ,Mozambique,Gaza,Massangena,634.5,-21.53730426,32.95637569
MZ,Mozambique,Gaza,Mapai,201,-22.84265094,31.96305131
MZ,Mozambique,Sofala,Dondo,75217.5,-19.61959186,34.7300142
MZ,Mozambique,Sofala,Chiramba,556,-16.89210976,34.65585852
MZ,Mozambique,Zambezia,Mocuba,68984,-16.84958006,38.26003129
MZ,Mozambique,Zambezia,Nicuadala,6945,-17.60767332,36.81970577
MZ,Mozambique,Inhambane,Maxixe,112881.5,-23.86602274,35.38855095
MZ,Mozambique,Inhambane,Panda,602,-24.06288654,34.73027258
MZ,Mozambique,Inhambane,Quissico,1210,-24.72568846,34.765981
MZ,Mozambique,Inhambane,Vilanculos,177,-21.99954995,35.31659338
MZ,Mozambique,Maputo,Matola,503368,-25.96959186,32.46002356
MZ,Mozambique,Manica,Chimoio,242538.5,-19.12003579,33.47003943
MZ,Mozambique,Nassa,Lichinga,94333.5,-13.30002928,35.24000891
MZ,Mozambique,Nampula,Angoche,57835,-16.23003131,39.9100081
MZ,Mozambique,Nampula,Mocambique,40700.5,-15.03989895,40.68218367
MZ,Mozambique,Inhambane,Inhambane,94830,-23.85803973,35.33981752
MZ,Mozambique,Tete,Tete,122183,-16.17003497,33.58000688
MZ,Mozambique,Cabo Delgado,Pemba,109690,-12.98304604,40.53234737
MZ,Mozambique,Nampula,Nampula,386185.5,-15.13604124,39.29304317
MZ,Mozambique,Gaza,Xai-Xai,128085.5,-25.03998452,33.64000321
MZ,Mozambique,Zambezia,Quelimane,179032.5,-17.88000812,36.88998572
MZ,Mozambique,Nampula,Nacala,212212.5,-14.51861123,40.71502356
MZ,Mozambique,Sofala,Beira,507196.5,-19.82004474,34.87000565
MZ,Mozambique,Maputo,Maputo,1318806.5,-25.95527749,32.58916296
MM,Myanmar,Kayah,Loikaw,17293,19.66500009,97.20600363
MM,Myanmar,Kayin,Pa-an,50000,16.8499981,97.61670064
MM,Myanmar,Chin,Haka,20000,22.6500031,93.6167046
MM,Myanmar,Shan,Taunggyi,160115,20.78199907,97.03800065
MM,Myanmar,Sagaing,Sagaing,78739,21.87999903,95.9619966
MM,Myanmar,Mandalay,Myingyan,152762.5,21.46182823,95.39142777
MM,Myanmar,Bago,Letpadan,107753.5,17.78189781,95.74148393
MM,Myanmar,Bago,Taungoo,105590.5,18.94828656,96.41792843
MM,Myanmar,Yangon,Thongwa,35992.5,16.75469952,96.51931759
MM,Myanmar,Mon,Mudon,120711.5,16.26183555,97.72146643
MM,Myanmar,Mon,Ye,50798,15.25326662,97.86786576
MM,Myanmar,Mon,Mawlamyine,400249,16.50042564,97.67004838
MM,Myanmar,Rakhine,Kyaukphyu,4261,19.42901315,93.54940356
MM,Myanmar,Ayeyarwady,Wakema,45555,16.61328697,95.18286169
MM,Myanmar,Ayeyarwady,Labutta,1667,16.16189333,94.70144405
MM,Myanmar,Ayeyarwady,Phyarpon,63177,16.29325482,95.68288285
MM,Myanmar,Ayeyarwady,Yandoon,36172,17.04328656,95.64288529
MM,Myanmar,Ayeyarwady,Hinthada,157837.5,17.64826255,95.46785722
MM,Myanmar,Ayeyarwady,Pathein,216014.5,16.77040916,94.74996822
MM,Myanmar,Magway,Allanmyo,48446.5,19.37831199,95.22792354
MM,Myanmar,Magway,Yaynangyoung,104507.5,20.46145001,94.88096798
MM,Myanmar,Magway,Chauk,85016.5,20.90847699,94.8230387
MM,Myanmar,Magway,Pakokku,125355.5,21.33204287,95.08664018
MM,Myanmar,Shan,Namtu,48591,23.08374473,97.39998734
MM,Myanmar,Tanintharyi,Dawei,141497.5,14.09796246,98.19497758
MM,Myanmar,Sagaing,Shwebo,81758.5,22.57827171,95.6928564
MM,Myanmar,Bago,Bago,264347,17.32001385,96.51497676
MM,Myanmar,Bago,Pyu,37652,18.477876,96.43787553
MM,Myanmar,Bago,Pyay,124833.5,18.81645998,95.21143876
MM,Myanmar,Magway,Magway,111463.5,20.14454429,94.91957027
MM,Myanmar,Kachin,Myitkyina,114997,25.35962648,97.39275264
MM,Myanmar,Sagaing,Monywa,204116.5,22.1049931,95.14999548
MM,Myanmar,Tanintharyi,Myeik,220009,12.45408347,98.61148962
MM,Myanmar,Mandalay,Mandalay,1167000,21.96998842,96.08502885
MM,Myanmar,Rakhine,Sittwe,178387.5,20.13999676,92.88000484
MM,Myanmar,Mandalay,Naypyidaw,562412,19.76655703,96.11861853
MM,Myanmar,Yangon,Rangoon,3694910,16.7833541,96.16667761
NA,Namibia,Erongo,Omaruru,11547,-21.43600193,15.95099754
NA,Namibia,Erongo,Karibib,6898,-21.93900292,15.85299646
NA,Namibia,Otjozondjupa,Otavi,4562,-19.63999801,17.34200155
NA,Namibia,Omaheke,Gobabis,16321,-22.455,18.96300054
NA,Namibia,Karas,Karasburg,5071.5,-28.01959593,18.73998246
NA,Namibia,Karas,Bethanie,8122,-26.49953367,17.15000199
NA,Namibia,Karas,Oranjemund,7223,-28.54948606,16.42999426
NA,Namibia,Hardap,Mariental,12670,-24.61959674,17.95992672
NA,Namibia,Hardap,Rehoboth,23298,-23.31957273,17.0800321
NA,Namibia,Kunene,Outjo,6363.5,-20.10953611,16.1400378
NA,Namibia,Kunene,Opuwo,4857,-18.05958372,13.82002437
NA,Namibia,Erongo,Usakos,5393.5,-21.99954995,15.5800203
NA,Namibia,Otjozondjupa,Okahandja,19691,-21.97960285,16.91001664
NA,Namibia,Otjozondjupa,Otjiwarongo,23019.5,-20.45954059,16.64000728
NA,Namibia,Ohangwena,Oshikango,7540.5,-17.39952065,15.88000199
NA,Namibia,Kavango,Cuangar,425,-17.60953367,18.61998979
NA,Namibia,Caprivi,Katima Mulilo,21748.5,-17.4996179,24.26000728
NA,Namibia,Karas,Keetmanshoop,16823.5,-26.57389606,18.12999385
NA,Namibia,Hardap,Maltahohe,2329,-24.83999673,16.93998897
NA,Namibia,Erongo,Swakopmund,27269,-22.6688631,14.53501949
NA,Namibia,Oshana,Ongwediva,17343,-17.78001422,15.77003454
NA,Namibia,Kavango,Rundu,43485,-17.92000568,19.74994665
NA,Namibia,Oshikoto,Tsumeb,13574.5,-19.24002846,17.71001949
NA,Namibia,Karas,Luderitz,14216,-26.64800006,15.15942582
NA,Namibia,Erongo,Walvis Bay,49504.5,-22.95752765,14.50530554
NA,Namibia,Khomas,Windhoek,265464,-22.57000608,17.0835461
NA,Namibia,Otjozondjupa,Grootfontein,19149.5,-19.56662352,18.11655798
NP,Nepal,Rapti,Sallyan,15000,28.35000004,82.18330255
NP,Nepal,Dhawalagiri,Baglung,23296,28.26669606,83.58329762
NP,Nepal,Karnali,Jumla,9073,29.25000013,82.21670162
NP,Nepal,Lumbini,Bhairawa,63367,27.53330409,83.38329953
NP,Nepal,Mahakali,Dandeldhura,19014,29.30000416,80.60000455
NP,Nepal,Achham,Dhangarhi,92294,28.69499706,80.5930026
NP,Nepal,Janakpur,Ramechhap,15000,27.32599808,86.08699853
NP,Nepal,Narayani,Bhimphedi,15000,27.5509981,85.13000156
NP,Nepal,Sagarmatha,Rajbiraj,33061,26.5332961,86.73329761
NP,Nepal,Mechi,Ilam,17491,26.90800207,87.92600453
NP,Nepal,Bhaktapur,Lalitpur,191208.5,27.66661745,85.3333337
NP,Nepal,Narayani,Hetauda,158554.5,27.41668439,85.03335201
NP,Nepal,Banke,Nepalganj,64400,28.0503408,81.61666134
NP,Nepal,Narayani,Birganj,133238,27.00040489,84.86659216
NP,Nepal,Bhojpur,Biratnagar,182324,26.48374392,87.28334387
NP,Nepal,Gorkha,Pokhara,200000,28.26399603,83.97199855
NP,Nepal,Bhaktapur,Kathmandu,895000,27.71669191,85.31664221
NL,Netherlands,Drenthe,Assen,62237,53.00000109,6.550002585
NL,Netherlands,Gelderland,Arnhem,141674,51.98799603,5.922999562
NL,Netherlands,Limburg,Maastricht,122378,50.85299707,5.677002477
NL,Netherlands,Overijssel,Zwolle,111805,52.52400009,6.096996529
NL,Netherlands,Zeeland,Middelburg,46485,51.50199618,3.609999541
NL,Netherlands,Noord-Brabant,'s-Hertogenbosch,134520,51.68333714,5.316660485
NL,Netherlands,Noord-Brabant,Eindhoven,303836.5,51.42997316,5.50001542
NL,Netherlands,Friesland,Leeuwarden,108601,53.25037884,5.783357298
NL,Netherlands,Groningen,Groningen,198941,53.22040651,6.580001179
NL,Netherlands,Utrecht,Utrecht,478224,52.10034568,5.120038614
NL,Netherlands,Noord-Holland,Haarlem,248773.5,52.38043194,4.629991006
NL,Netherlands,Zuid-Holland,Rotterdam,801599.5,51.9199691,4.479974323
NL,Netherlands,Zuid-Holland,The Hague,953862.5,52.08003684,4.269961302
NL,Netherlands,Noord-Holland,Amsterdam,886318,52.34996869,4.916640176
NC,New Caledonia,Sud,Noumea,89742.5,-22.26252776,166.4442852
NZ,New Zealand,West Coast,Greymouth,9419,-42.47274975,171.2087246
NZ,New Zealand,Manawatu-Wanganui,Upper Hutt,34591,-41.13548786,175.0290474
NZ,New Zealand,Manawatu-Wanganui,Masterton,16720.5,-40.94392332,175.6456506
NZ,New Zealand,Manawatu-Wanganui,Levin,18764,-40.61236733,175.2772493
NZ,New Zealand,Auckland,Waitakere,83400,-36.84959959,174.5500069
NZ,New Zealand,Auckland,Takapuna,184815.5,-36.7912569,174.7758329
NZ,New Zealand,Bay of Plenty,Whakatane,20665,-37.98291543,176.9999865
NZ,New Zealand,Canterbury,Ashburton,8895,-43.89790322,171.7300756
NZ,New Zealand,Canterbury,Kaiapoi,7169,-43.3776249,172.6400459
NZ,New Zealand,Taranaki,New Plymouth,46289.5,-39.0641931,174.0805265
NZ,New Zealand,West Coast,Westport,1899,-41.77443223,171.5666665
NZ,New Zealand,West Coast,Hokitika,2139,-42.72568188,170.9681006
NZ,New Zealand,Otago,Oamaru,6628,-45.09731321,170.9710005
NZ,New Zealand,Manawatu-Wanganui,Palmerston North,66551.5,-40.35269326,175.6072033
NZ,New Zealand,Manawatu-Wanganui,Wanganui,35866.5,-39.9311686,175.0288407
NZ,New Zealand,Gisborne,Hastings,39107,-39.63821491,176.8367924
NZ,New Zealand,Gisborne,Gisborne,30857.5,-38.64478717,178.0152217
NZ,New Zealand,Auckland,Rotorua,51497.5,-38.13458576,176.2454073
NZ,New Zealand,Auckland,Taupo,17480.5,-38.69300128,176.0770455
NZ,New Zealand,Bay of Plenty,Tauranga,84730,-37.69642129,176.1536299
NZ,New Zealand,Canterbury,Timaru,23306,-44.38159463,171.2185823
NZ,New Zealand,Nelson,Nelson,37133,-41.29258421,173.2474507
NZ,New Zealand,Northland,Whangarei,53299.5,-35.71995278,174.3100215
NZ,New Zealand,Otago,Queenstown,5332,-45.02997882,168.6625109
NZ,New Zealand,Southland,Invercargill,37135.5,-46.40942951,168.3650097
NZ,New Zealand,Gisborne,Napier,56787,-39.4900069,176.9150305
NZ,New Zealand,Auckland,Manukau,336141.5,-36.99997801,174.8849735
NZ,New Zealand,Auckland,Hamilton,112145,-37.77000853,175.3000386
NZ,New Zealand,Marlborough,Blenheim,23056.5,-41.52099404,173.9592419
NZ,New Zealand,Otago,Dunedin,92438.5,-45.87995278,170.4799711
NZ,New Zealand,Manawatu-Wanganui,Wellington,296300,-41.29997394,174.7832743
NZ,New Zealand,Canterbury,Christchurch,295351.5,-43.53503131,172.6300207
NZ,New Zealand,Auckland,Auckland,759510,-36.850013,174.7649808
NI,Nicaragua,Madriz,Somoto,20316,13.47599712,-86.58299659
NI,Nicaragua,Nueva Segovia,Ocotal,33928,13.62999605,-86.47299861
NI,Nicaragua,Nicaragua,San Carlos,13451,11.1999961,-84.83329749
NI,Nicaragua,Carazo,Jinotepe,29507,11.84599813,-86.19499748
NI,Nicaragua,Jinotega,Jinotega,51073,13.09100402,-86.00000362
NI,Nicaragua,Masaya,Masaya,130113,11.96900098,-86.09499852
NI,Nicaragua,Nicaragua,San Juan del Sur,5032,11.24999676,-85.86004114
NI,Nicaragua,Estelí,Esteli,102130.5,13.08998781,-86.35998478
NI,Nicaragua,Boaco,Boaco,21572,12.46997398,-85.66000167
NI,Nicaragua,Chontales,Juigalpa,35451,12.10999595,-85.37996708
NI,Nicaragua,Nicaragua,Rivas,31117,11.44037274,-85.8199919
NI,Nicaragua,Nicaragua,San Juan de Nicaragua,863,10.92040448,-83.69999211
NI,Nicaragua,Granada,Granada,97314,11.93372764,-85.94998397
NI,Nicaragua,Chinandega,Chinandega,132705,12.63037762,-87.13004114
NI,Nicaragua,Matagalpa,Matagalpa,106514.5,12.91707847,-85.91665267
NI,Nicaragua,Atlántico Norte,Puerto Cabezas,38318,14.03334108,-83.38337061
NI,Nicaragua,León,Leon,154489.5,12.43555747,-86.87943628
NI,Nicaragua,Atlántico Sur,Bluefields,40033,11.99997683,-83.76494938
NI,Nicaragua,Managua,Managua,920000,12.15301658,-86.26849166
NE,Niger,Zinder,Goure,13291.5,13.98740074,10.2700085
NE,Niger,Dosso,Gaya,29394.5,11.88817486,3.446652383
NE,Niger,Niamey,Tillaberi,13812,14.21203819,1.453078978
NE,Niger,Niamey,Ayorou,14001,14.73179974,0.919468138
NE,Niger,Tahoua,Birni Nkonni,56677.5,13.79043601,5.259926716
NE,Niger,Tahoua,Madaoua,19954,14.07618085,5.95859208
NE,Niger,Diffa,Diffa,29468,13.31705406,12.60888383
NE,Niger,Diffa,Nguigmi,15318,14.25317263,13.11081702
NE,Niger,Dosso,Dosso,46481.5,13.05001609,3.200000772
NE,Niger,Agadez,Arlit,90000,18.81997398,7.32998124
NE,Niger,Agadez,Djado,10,21.01498212,12.30750688
NE,Niger,Maradi,Maradi,198021,13.49164288,7.096403767
NE,Niger,Tahoua,Tahoua,98190.5,14.89998069,5.259926716
NE,Niger,Zinder,Zinder,210891,13.79999615,8.983317015
NE,Niger,Niamey,Niamey,828895.5,13.51670595,2.116656045
NE,Niger,Agadez,Agadez,103165.5,16.99587343,7.98280961
NG,Nigeria,Abia,Umuahia,264662,5.532003041,7.486002487
NG,Nigeria,Akwa Ibom,Uyo,495756,5.007996056,7.849998524
NG,Nigeria,Imo,Owerri,215038,5.492997053,7.026003588
NG,Nigeria,Jigawa,Dutse,17129,11.7991891,9.350334607
NG,Nigeria,Yobe,Damaturu,255895,11.74899608,11.96600457
NG,Nigeria,Osun,Iwo,208688.5,7.629959329,4.179992634
NG,Nigeria,Oyo,Iseyin,98071,7.970016092,3.590002806
NG,Nigeria,Borno,Biu,64619.5,10.62042279,12.18999467
NG,Nigeria,Borno,Bama,86410,11.5203937,13.69000647
NG,Nigeria,Abia,Aba,874385,5.100397968,7.34998002
NG,Nigeria,Akwa Ibom,Opobo,34911,4.570404479,7.559993041
NG,Nigeria,Imo,Orlu,9351,5.783715433,7.033306843
NG,Nigeria,Benue,Oturkpo,68220,7.190399596,8.129984089
NG,Nigeria,Cross River,Calabar,354656.5,4.960406513,8.330023558
NG,Nigeria,Taraba,Wukari,74380.5,7.870409769,9.780012572
NG,Nigeria,Taraba,Jalingo,103773,8.900372741,11.36001949
NG,Nigeria,Niger,Kontagora,62144,10.4003587,5.469939737
NG,Nigeria,Niger,Bida,172752.5,9.080413431,6.01001013
NG,Nigeria,Ogun,Abeokuta,441231,7.160427265,3.350017455
NG,Nigeria,Ogun,Ijebu Ode,204501,6.820448017,3.920008503
NG,Nigeria,Ondo,Akure,420594,7.250395934,5.199982054
NG,Nigeria,Ondo,Ikare,899965.5,7.530430521,5.759999551
NG,Nigeria,Ondo,Owo,200912,7.200398986,5.589984089
NG,Nigeria,Ondo,Ondo,256444,7.0904057,4.840004027
NG,Nigeria,Ekiti,Ado Ekiti,446749,7.630372741,5.219980834
NG,Nigeria,Osun,Ife,482365,7.480433572,4.560021117
NG,Nigeria,Osun,Oshogbo,408245,7.770364196,4.560021117
NG,Nigeria,Oyo,Oyo,475016.5,7.850436828,3.929982054
NG,Nigeria,Anambra,Awka,400828.5,6.210433572,7.06999711
NG,Nigeria,Anambra,Onitsha,73374,6.140412007,6.779988972
NG,Nigeria,Bauchi,Azare,87912.5,11.68040977,10.19001339
NG,Nigeria,Bauchi,Bauchi,244350.5,10.3103642,9.84000891
NG,Nigeria,Gombe,Gombe,260312,10.29044293,11.16995357
NG,Nigeria,Gombe,Kumo,19249,10.04570335,11.21305172
NG,Nigeria,Delta,Sapele,235424,5.890427265,5.680004434
NG,Nigeria,Enugu,Nsukka,111017,6.867034321,7.383362995
NG,Nigeria,Kogi,Lokoja,52650.5,7.800388203,6.739939737
NG,Nigeria,Kogi,Idah,71895,7.110404479,6.739939737
NG,Nigeria,Nassarawa,Lafia,79470.5,8.490423603,8.5200378
NG,Nigeria,Nassarawa,Keffi,77056.5,8.849032205,7.873617308
